track_id,filename,rel_path,title,artist,genre_top,duration,display
11919,011919.mp3,data/raw/fma_small/011/011919.mp3,galerie de portraits,WatFatMan,Hip-Hop,243.0,galerie de portraits — WatFatMan
11920,011920.mp3,data/raw/fma_small/011/011920.mp3,Ofura,WatFatMan,Hip-Hop,294.0,Ofura — WatFatMan
11921,011921.mp3,data/raw/fma_small/011/011921.mp3,l'air du temps live,WatFatMan,Hip-Hop,134.0,l'air du temps live — WatFatMan
11922,011922.mp3,data/raw/fma_small/011/011922.mp3,galerie de portraits remix,WatFatMan,Hip-Hop,198.0,galerie de portraits remix — WatFatMan
11933,011933.mp3,data/raw/fma_small/011/011933.mp3,Tell Me What I Want,Isolated Atoms,Rock,220.0,Tell Me What I Want — Isolated Atoms
11937,011937.mp3,data/raw/fma_small/011/011937.mp3,Wir können auch anders,DavidBowman,Pop,182.0,Wir können auch anders — DavidBowman
11942,011942.mp3,data/raw/fma_small/011/011942.mp3,Rage Against Death,Stouffi The Stouves,Electronic,268.0,Rage Against Death — Stouffi The Stouves
11946,011946.mp3,data/raw/fma_small/011/011946.mp3,The Star Spangled Banner,vosotros,Experimental,66.0,The Star Spangled Banner — vosotros
11947,011947.mp3,data/raw/fma_small/011/011947.mp3,Yankee Doodle,Dream Kids,Experimental,92.0,Yankee Doodle — Dream Kids
11951,011951.mp3,data/raw/fma_small/011/011951.mp3,Taps - America The Beautiful (Medley),Obi Best,Experimental,110.0,Taps - America The Beautiful (Medley) — Obi Best
12045,012045.mp3,data/raw/fma_small/012/012045.mp3,The WInds House,Big Blood,Folk,462.0,The WInds House — Big Blood
12046,012046.mp3,data/raw/fma_small/012/012046.mp3,Well Water,Big Blood,Folk,232.0,Well Water — Big Blood
12047,012047.mp3,data/raw/fma_small/012/012047.mp3,Comin' Home Pt. I,Big Blood,Folk,298.0,Comin' Home Pt. I — Big Blood
12048,012048.mp3,data/raw/fma_small/012/012048.mp3,She Sells Sanctuary,Big Blood,Folk,248.0,She Sells Sanctuary — Big Blood
12049,012049.mp3,data/raw/fma_small/012/012049.mp3,"On a Sunday, Years After",Big Blood,Folk,214.0,"On a Sunday, Years After — Big Blood"
12050,012050.mp3,data/raw/fma_small/012/012050.mp3,Echohead,Big Blood,Folk,284.0,Echohead — Big Blood
12051,012051.mp3,data/raw/fma_small/012/012051.mp3,Comin' Home Pt. II,Big Blood,Folk,213.0,Comin' Home Pt. II — Big Blood
12052,012052.mp3,data/raw/fma_small/012/012052.mp3,Breath in a Seed,Big Blood,Folk,403.0,Breath in a Seed — Big Blood
12053,012053.mp3,data/raw/fma_small/012/012053.mp3,Land Upon Mud II,Big Blood,Folk,366.0,Land Upon Mud II — Big Blood
12058,012058.mp3,data/raw/fma_small/012/012058.mp3,Land Upon Mud I,Big Blood,Folk,358.0,Land Upon Mud I — Big Blood
12059,012059.mp3,data/raw/fma_small/012/012059.mp3,Brotha-o-Brotha-o-,Big Blood,Folk,189.0,Brotha-o-Brotha-o- — Big Blood
12060,012060.mp3,data/raw/fma_small/012/012060.mp3,Heart of Glass,Big Blood,Folk,364.0,Heart of Glass — Big Blood
12061,012061.mp3,data/raw/fma_small/012/012061.mp3,Do Insects Sleep?,Big Blood,Folk,120.0,Do Insects Sleep? — Big Blood
12062,012062.mp3,data/raw/fma_small/012/012062.mp3,Sleepin' Time,Big Blood,Folk,125.0,Sleepin' Time — Big Blood
12064,012064.mp3,data/raw/fma_small/012/012064.mp3,Beatle Bones 'N' Smokin' Stones,Big Blood,Folk,226.0,Beatle Bones 'N' Smokin' Stones — Big Blood
12065,012065.mp3,data/raw/fma_small/012/012065.mp3,So Old Again,Big Blood,Folk,237.0,So Old Again — Big Blood
12066,012066.mp3,data/raw/fma_small/012/012066.mp3,Apes &amp; History (Swimmin in Paper),Big Blood,Folk,294.0,Apes &amp; History (Swimmin in Paper) — Big Blood
12067,012067.mp3,data/raw/fma_small/012/012067.mp3,For Four Beating Lungs,Big Blood,Folk,246.0,For Four Beating Lungs — Big Blood
12109,012109.mp3,data/raw/fma_small/012/012109.mp3,The Mysticism of my Fucking Sound,Preggy Peggy &amp; The Lazy Babymakers,International,303.0,The Mysticism of my Fucking Sound — Preggy Peggy &amp; The Lazy Babymakers
12146,012146.mp3,data/raw/fma_small/012/012146.mp3,Kokoro (I Fall To Pieces),The Slants,Pop,251.0,Kokoro (I Fall To Pieces) — The Slants
12147,012147.mp3,data/raw/fma_small/012/012147.mp3,Capture Me Burning,The Slants,Pop,234.0,Capture Me Burning — The Slants
12173,012173.mp3,data/raw/fma_small/012/012173.mp3,Mit der Schaufel aufs Ei,Coehn und Foehrb,Hip-Hop,197.0,Mit der Schaufel aufs Ei — Coehn und Foehrb
12174,012174.mp3,data/raw/fma_small/012/012174.mp3,Ode To Charles,Professor Kliq,Hip-Hop,249.0,Ode To Charles — Professor Kliq
12179,012179.mp3,data/raw/fma_small/012/012179.mp3,U Fine,Garmisch,Pop,273.0,U Fine — Garmisch
12188,012188.mp3,data/raw/fma_small/012/012188.mp3,Gimme,Christine,Pop,258.0,Gimme — Christine
12189,012189.mp3,data/raw/fma_small/012/012189.mp3,Ultraviolence,Mr. Moods,Electronic,310.0,Ultraviolence — Mr. Moods
12346,012346.mp3,data/raw/fma_small/012/012346.mp3,The Lion King,Grey Gersten &amp; G. Lucas Crane,Experimental,512.0,The Lion King — Grey Gersten &amp; G. Lucas Crane
12348,012348.mp3,data/raw/fma_small/012/012348.mp3,Fools With Tools,Koonda Holaa,Folk,282.0,Fools With Tools — Koonda Holaa
12349,012349.mp3,data/raw/fma_small/012/012349.mp3,Knickers to the Right,Koonda Holaa,Folk,269.0,Knickers to the Right — Koonda Holaa
12350,012350.mp3,data/raw/fma_small/012/012350.mp3,It's Not Like You (Always),Koonda Holaa,Folk,228.0,It's Not Like You (Always) — Koonda Holaa
12351,012351.mp3,data/raw/fma_small/012/012351.mp3,Gadget,Koonda Holaa,Folk,268.0,Gadget — Koonda Holaa
12352,012352.mp3,data/raw/fma_small/012/012352.mp3,Try To Find Me,Koonda Holaa,Folk,138.0,Try To Find Me — Koonda Holaa
12353,012353.mp3,data/raw/fma_small/012/012353.mp3,10 Acres of the Finest Sand,Koonda Holaa,Folk,309.0,10 Acres of the Finest Sand — Koonda Holaa
12355,012355.mp3,data/raw/fma_small/012/012355.mp3,God Forsaken Town,Koonda Holaa,Folk,553.0,God Forsaken Town — Koonda Holaa
12376,012376.mp3,data/raw/fma_small/012/012376.mp3,"Good Morning, Bubblegum",The Harvey Girls,Pop,237.0,"Good Morning, Bubblegum — The Harvey Girls"
12387,012387.mp3,data/raw/fma_small/012/012387.mp3,Spherical Hearts (Trondheim Remix),Norton,Pop,206.0,Spherical Hearts (Trondheim Remix) — Norton
12390,012390.mp3,data/raw/fma_small/012/012390.mp3,Varal,Pipo Pegoraro,Pop,220.0,Varal — Pipo Pegoraro
12394,012394.mp3,data/raw/fma_small/012/012394.mp3,Is It Too Late For Us All?,MUTE,Hip-Hop,170.0,Is It Too Late For Us All? — MUTE
12481,012481.mp3,data/raw/fma_small/012/012481.mp3,Haystack (A.P.),Big Blood,Folk,491.0,Haystack (A.P.) — Big Blood
12482,012482.mp3,data/raw/fma_small/012/012482.mp3,She Said Nothing II,Big Blood,Folk,256.0,She Said Nothing II — Big Blood
12484,012484.mp3,data/raw/fma_small/012/012484.mp3,Frost Farm,Big Blood,Folk,361.0,Frost Farm — Big Blood
12485,012485.mp3,data/raw/fma_small/012/012485.mp3,Got Wings?,Big Blood,Folk,255.0,Got Wings? — Big Blood
12486,012486.mp3,data/raw/fma_small/012/012486.mp3,I'm So Glad,Big Blood,Folk,97.0,I'm So Glad — Big Blood
12487,012487.mp3,data/raw/fma_small/012/012487.mp3,So Po Swing,Big Blood,Folk,335.0,So Po Swing — Big Blood
12488,012488.mp3,data/raw/fma_small/012/012488.mp3,Moon Perfume,Big Blood,Folk,244.0,Moon Perfume — Big Blood
12489,012489.mp3,data/raw/fma_small/012/012489.mp3,'Preese 'Preese,Big Blood,Folk,266.0,'Preese 'Preese — Big Blood
12490,012490.mp3,data/raw/fma_small/012/012490.mp3,I've Been A Baby All My Life (I Hope You Don't Expect A Man),Big Blood,Folk,226.0,I've Been A Baby All My Life (I Hope You Don't Expect A Man) — Big Blood
12508,012508.mp3,data/raw/fma_small/012/012508.mp3,Satie (First Gnossienne),Big Blood,Folk,339.0,Satie (First Gnossienne) — Big Blood
12513,012513.mp3,data/raw/fma_small/012/012513.mp3,My Last Days As A Fish,Big Blood,Folk,341.0,My Last Days As A Fish — Big Blood
12514,012514.mp3,data/raw/fma_small/012/012514.mp3,Indang Pariman,Big Blood,Folk,305.0,Indang Pariman — Big Blood
12518,012518.mp3,data/raw/fma_small/012/012518.mp3,When you walk,Pipo Pegoraro,Pop,241.0,When you walk — Pipo Pegoraro
12521,012521.mp3,data/raw/fma_small/012/012521.mp3,Never Get Out,Brad Sucks,Rock,122.0,Never Get Out — Brad Sucks
12526,012526.mp3,data/raw/fma_small/012/012526.mp3,Time (Reprise) (Closing Credits),Virtu-oso,Hip-Hop,201.0,Time (Reprise) (Closing Credits) — Virtu-oso
12527,012527.mp3,data/raw/fma_small/012/012527.mp3,Solid Ground,Poxfil,Pop,304.0,Solid Ground — Poxfil
12530,012530.mp3,data/raw/fma_small/012/012530.mp3,Stalker,You Are My Everything,Pop,331.0,Stalker — You Are My Everything
12531,012531.mp3,data/raw/fma_small/012/012531.mp3,Que Le Hip-Hop Renaisse,Empathik,Hip-Hop,184.0,Que Le Hip-Hop Renaisse — Empathik
12532,012532.mp3,data/raw/fma_small/012/012532.mp3,Sweet Man Like Me,Nils Hoffmann,Pop,275.0,Sweet Man Like Me — Nils Hoffmann
12537,012537.mp3,data/raw/fma_small/012/012537.mp3,Maree Lunaire,Smoking After,Pop,265.0,Maree Lunaire — Smoking After
12551,012551.mp3,data/raw/fma_small/012/012551.mp3,I Don't Want To Live On The Moon,Georgia,Pop,192.0,I Don't Want To Live On The Moon — Georgia
12552,012552.mp3,data/raw/fma_small/012/012552.mp3,They're On The Moon Right Now,FortyOne,Pop,141.0,They're On The Moon Right Now — FortyOne
12654,012654.mp3,data/raw/fma_small/012/012654.mp3,People Should Get More Aware,Bird Names,Pop,144.0,People Should Get More Aware — Bird Names
12690,012690.mp3,data/raw/fma_small/012/012690.mp3,L'Anchoïade,Bo Marley + Disrupt + Volfoniq,International,207.0,L'Anchoïade — Bo Marley + Disrupt + Volfoniq
12691,012691.mp3,data/raw/fma_small/012/012691.mp3,La Tapenade,Bo Marley + Disrupt + Volfoniq,International,136.0,La Tapenade — Bo Marley + Disrupt + Volfoniq
12692,012692.mp3,data/raw/fma_small/012/012692.mp3,La Brandade,Bo Marley + Disrupt + Volfoniq,International,276.0,La Brandade — Bo Marley + Disrupt + Volfoniq
12737,012737.mp3,data/raw/fma_small/012/012737.mp3,Om Mane Padme Hum,Prince Rama,Experimental,399.0,Om Mane Padme Hum — Prince Rama
12985,012985.mp3,data/raw/fma_small/012/012985.mp3,Barleycorn and Toblerone,Nick Jaina,Folk,139.0,Barleycorn and Toblerone — Nick Jaina
12986,012986.mp3,data/raw/fma_small/012/012986.mp3,I Will Swallow The Sea,Nick Jaina,Folk,200.0,I Will Swallow The Sea — Nick Jaina
13191,013191.mp3,data/raw/fma_small/013/013191.mp3,Outside To Play,Emily In Love,Pop,226.0,Outside To Play — Emily In Love
13197,013197.mp3,data/raw/fma_small/013/013197.mp3,Different Day,First,Pop,298.0,Different Day — First
13199,013199.mp3,data/raw/fma_small/013/013199.mp3,No Mas,Tha Silent Partner,Hip-Hop,97.0,No Mas — Tha Silent Partner
13201,013201.mp3,data/raw/fma_small/013/013201.mp3,Moy Moy Moy,Ghostown,Hip-Hop,274.0,Moy Moy Moy — Ghostown
13218,013218.mp3,data/raw/fma_small/013/013218.mp3,Perdon,Sebastian Kramer,Pop,279.0,Perdon — Sebastian Kramer
13220,013220.mp3,data/raw/fma_small/013/013220.mp3,Horse On A Rock,Chapi Chapo &amp; Les Petites Musiques de Pluie,Pop,192.0,Horse On A Rock — Chapi Chapo &amp; Les Petites Musiques de Pluie
13325,013325.mp3,data/raw/fma_small/013/013325.mp3,Methylchloroisothiazolinone,Josh Woodward,Rock,240.0,Methylchloroisothiazolinone — Josh Woodward
13328,013328.mp3,data/raw/fma_small/013/013328.mp3,Street Wild Lover,Morad Stars,Pop,210.0,Street Wild Lover — Morad Stars
13362,013362.mp3,data/raw/fma_small/013/013362.mp3,All The Working Girls,Mabafu,Pop,199.0,All The Working Girls — Mabafu
13378,013378.mp3,data/raw/fma_small/013/013378.mp3,I Wish,Peter Fox Simon,Pop,255.0,I Wish — Peter Fox Simon
13474,013474.mp3,data/raw/fma_small/013/013474.mp3,Then,Black Era,Electronic,213.0,Then — Black Era
13537,013537.mp3,data/raw/fma_small/013/013537.mp3,Maru Kiray,Abdoulaye Alhassane Touré,International,364.0,Maru Kiray — Abdoulaye Alhassane Touré
13538,013538.mp3,data/raw/fma_small/013/013538.mp3,Kurbu,Abdoulaye Alhassane Touré,International,285.0,Kurbu — Abdoulaye Alhassane Touré
13539,013539.mp3,data/raw/fma_small/013/013539.mp3,Waina Bibiyo,Abdoulaye Alhassane Touré,International,381.0,Waina Bibiyo — Abdoulaye Alhassane Touré
13540,013540.mp3,data/raw/fma_small/013/013540.mp3,Tamala,Abdoulaye Alhassane Touré,International,363.0,Tamala — Abdoulaye Alhassane Touré
13556,013556.mp3,data/raw/fma_small/013/013556.mp3,Let Me Go,STEEP,Rock,128.0,Let Me Go — STEEP
13561,013561.mp3,data/raw/fma_small/013/013561.mp3,The Dao of Sun Zoo,Sun Zoo,Hip-Hop,221.0,The Dao of Sun Zoo — Sun Zoo
13562,013562.mp3,data/raw/fma_small/013/013562.mp3,It's Not Jazzz,Maniax Memori,Electronic,221.0,It's Not Jazzz — Maniax Memori
13566,013566.mp3,data/raw/fma_small/013/013566.mp3,New Pirates (featuring DJ HDL),Sun Zoo,Hip-Hop,234.0,New Pirates (featuring DJ HDL) — Sun Zoo
13571,013571.mp3,data/raw/fma_small/013/013571.mp3,Pour Petite Tete,L'Onomatopeur,Electronic,318.0,Pour Petite Tete — L'Onomatopeur
13578,013578.mp3,data/raw/fma_small/013/013578.mp3,Milk,Big City Orchestra,Experimental,193.0,Milk — Big City Orchestra
13591,013591.mp3,data/raw/fma_small/013/013591.mp3,Johnny Marr,Ghostown,Hip-Hop,179.0,Johnny Marr — Ghostown
13596,013596.mp3,data/raw/fma_small/013/013596.mp3,Insane,b-Shake,Rock,343.0,Insane — b-Shake
13666,013666.mp3,data/raw/fma_small/013/013666.mp3,Seven Faces of Him,M.A.Z.C.A.,Rock,210.0,Seven Faces of Him — M.A.Z.C.A.
13668,013668.mp3,data/raw/fma_small/013/013668.mp3,No Time For Lookin' Back,This One,Electronic,81.0,No Time For Lookin' Back — This One
13670,013670.mp3,data/raw/fma_small/013/013670.mp3,Nada P Flojos,Raflesia,Hip-Hop,190.0,Nada P Flojos — Raflesia
13706,013706.mp3,data/raw/fma_small/013/013706.mp3,Love Crime (Qwertypak Venom Remix),Goto80,Electronic,195.0,Love Crime (Qwertypak Venom Remix) — Goto80
13707,013707.mp3,data/raw/fma_small/013/013707.mp3,For Newspress,Goto80,Electronic,242.0,For Newspress — Goto80
13708,013708.mp3,data/raw/fma_small/013/013708.mp3,Disk Machine,Goto80,Electronic,116.0,Disk Machine — Goto80
13709,013709.mp3,data/raw/fma_small/013/013709.mp3,Member,Goto80,Electronic,91.0,Member — Goto80
13710,013710.mp3,data/raw/fma_small/013/013710.mp3,Love Crime,Goto80,Electronic,228.0,Love Crime — Goto80
13711,013711.mp3,data/raw/fma_small/013/013711.mp3,Disk Machine (Sky Pole Remix),Goto80,Electronic,161.0,Disk Machine (Sky Pole Remix) — Goto80
13735,013735.mp3,data/raw/fma_small/013/013735.mp3,Funktions Prod. Sci Fi,Tha Connection,Hip-Hop,161.0,Funktions Prod. Sci Fi — Tha Connection
13747,013747.mp3,data/raw/fma_small/013/013747.mp3,Must Be a Hit,Laws,Hip-Hop,243.0,Must Be a Hit — Laws
13748,013748.mp3,data/raw/fma_small/013/013748.mp3,Speak Your Mind feat. Hard Target,Laws,Hip-Hop,281.0,Speak Your Mind feat. Hard Target — Laws
13749,013749.mp3,data/raw/fma_small/013/013749.mp3,110% (radio edit),Laws,Hip-Hop,235.0,110% (radio edit) — Laws
13767,013767.mp3,data/raw/fma_small/013/013767.mp3,Deranged Barber,Majik Most,Hip-Hop,211.0,Deranged Barber — Majik Most
13768,013768.mp3,data/raw/fma_small/013/013768.mp3,Just a Feelin',Majik Most,Hip-Hop,234.0,Just a Feelin' — Majik Most
13804,013804.mp3,data/raw/fma_small/013/013804.mp3,Life's A Beach,The Professional Savage,Hip-Hop,478.0,Life's A Beach — The Professional Savage
13927,013927.mp3,data/raw/fma_small/013/013927.mp3,Deep River Blues,Janet Bean,Folk,167.0,Deep River Blues — Janet Bean
13928,013928.mp3,data/raw/fma_small/013/013928.mp3,Shady Groove,Colby Maddox,Folk,222.0,Shady Groove — Colby Maddox
13929,013929.mp3,data/raw/fma_small/013/013929.mp3,Home On The Range,Old Town School Of Folk Music (Various),Folk,248.0,Home On The Range — Old Town School Of Folk Music (Various)
13930,013930.mp3,data/raw/fma_small/013/013930.mp3,John Henry,Foghorn Stringband,Folk,191.0,John Henry — Foghorn Stringband
14063,014063.mp3,data/raw/fma_small/014/014063.mp3,Chicken Dance,DJ Donna Summer,Electronic,147.0,Chicken Dance — DJ Donna Summer
14208,014208.mp3,data/raw/fma_small/014/014208.mp3,Upbeat Style,Mr. Spastic,Electronic,208.0,Upbeat Style — Mr. Spastic
14315,014315.mp3,data/raw/fma_small/014/014315.mp3,Dimjaninka,Black Sea Hotel,International,118.0,Dimjaninka — Black Sea Hotel
14316,014316.mp3,data/raw/fma_small/014/014316.mp3,Magdaleno Muri Malka Mome,Black Sea Hotel,International,151.0,Magdaleno Muri Malka Mome — Black Sea Hotel
14317,014317.mp3,data/raw/fma_small/014/014317.mp3,Malo Selo,Black Sea Hotel,International,123.0,Malo Selo — Black Sea Hotel
14318,014318.mp3,data/raw/fma_small/014/014318.mp3,Bezrodna Nevesta,Black Sea Hotel,International,162.0,Bezrodna Nevesta — Black Sea Hotel
14319,014319.mp3,data/raw/fma_small/014/014319.mp3,Pila Jana,Black Sea Hotel,International,148.0,Pila Jana — Black Sea Hotel
14320,014320.mp3,data/raw/fma_small/014/014320.mp3,Tri Bjulbjula,Black Sea Hotel,International,148.0,Tri Bjulbjula — Black Sea Hotel
14344,014344.mp3,data/raw/fma_small/014/014344.mp3,Ecclesia,Ambienteer,Electronic,188.0,Ecclesia — Ambienteer
14358,014358.mp3,data/raw/fma_small/014/014358.mp3,Rain,Bilal Bashir &amp; Divine Styler,Hip-Hop,272.0,Rain — Bilal Bashir &amp; Divine Styler
14363,014363.mp3,data/raw/fma_small/014/014363.mp3,4:15 p.m. (Thursday),Thaione Davis,Hip-Hop,301.0,4:15 p.m. (Thursday) — Thaione Davis
14365,014365.mp3,data/raw/fma_small/014/014365.mp3,Requiem for Stateway,Thaione Davis,Hip-Hop,367.0,Requiem for Stateway — Thaione Davis
14386,014386.mp3,data/raw/fma_small/014/014386.mp3,I Love Hip Hop,9th Scientist,Hip-Hop,255.0,I Love Hip Hop — 9th Scientist
14391,014391.mp3,data/raw/fma_small/014/014391.mp3,Freeze,Clan Destined,Hip-Hop,215.0,Freeze — Clan Destined
14538,014538.mp3,data/raw/fma_small/014/014538.mp3,Infrared Beams,Opio,Hip-Hop,163.0,Infrared Beams — Opio
14539,014539.mp3,data/raw/fma_small/014/014539.mp3,Intro,Opio,Hip-Hop,70.0,Intro — Opio
14541,014541.mp3,data/raw/fma_small/014/014541.mp3,Different,Opio,Hip-Hop,134.0,Different — Opio
14542,014542.mp3,data/raw/fma_small/014/014542.mp3,Due Damage,Opio,Hip-Hop,157.0,Due Damage — Opio
14568,014568.mp3,data/raw/fma_small/014/014568.mp3,Monkey Dance,Ergo Phizmiz,Instrumental,105.0,Monkey Dance — Ergo Phizmiz
14569,014569.mp3,data/raw/fma_small/014/014569.mp3,Gretchen's Tango,Ergo Phizmiz,Instrumental,406.0,Gretchen's Tango — Ergo Phizmiz
14570,014570.mp3,data/raw/fma_small/014/014570.mp3,So Wunsch Ich Dir,Ergo Phizmiz,Instrumental,71.0,So Wunsch Ich Dir — Ergo Phizmiz
14571,014571.mp3,data/raw/fma_small/014/014571.mp3,Through the Doors of the Circus,Ergo Phizmiz,Instrumental,80.0,Through the Doors of the Circus — Ergo Phizmiz
14572,014572.mp3,data/raw/fma_small/014/014572.mp3,David Niven Death Dance,Ergo Phizmiz,Instrumental,111.0,David Niven Death Dance — Ergo Phizmiz
14576,014576.mp3,data/raw/fma_small/014/014576.mp3,Funeral March For A Marionette,Ergo Phizmiz,Instrumental,86.0,Funeral March For A Marionette — Ergo Phizmiz
14577,014577.mp3,data/raw/fma_small/014/014577.mp3,Garden Theme,Ergo Phizmiz,Instrumental,150.0,Garden Theme — Ergo Phizmiz
14578,014578.mp3,data/raw/fma_small/014/014578.mp3,Vespers,Ergo Phizmiz,Instrumental,110.0,Vespers — Ergo Phizmiz
14579,014579.mp3,data/raw/fma_small/014/014579.mp3,Gretchen's Waltz,Ergo Phizmiz,Instrumental,187.0,Gretchen's Waltz — Ergo Phizmiz
14580,014580.mp3,data/raw/fma_small/014/014580.mp3,Music For Darkness,Ergo Phizmiz,Instrumental,436.0,Music For Darkness — Ergo Phizmiz
14581,014581.mp3,data/raw/fma_small/014/014581.mp3,Dance With a Ball of Emperor Rudolf II,Ergo Phizmiz,Instrumental,111.0,Dance With a Ball of Emperor Rudolf II — Ergo Phizmiz
14583,014583.mp3,data/raw/fma_small/014/014583.mp3,Ride On A Chair Running,Ergo Phizmiz,Instrumental,207.0,Ride On A Chair Running — Ergo Phizmiz
14584,014584.mp3,data/raw/fma_small/014/014584.mp3,Dream Garden,Ergo Phizmiz,Instrumental,407.0,Dream Garden — Ergo Phizmiz
14585,014585.mp3,data/raw/fma_small/014/014585.mp3,The Dream of Sergei Prokofiev and Waltz,Ergo Phizmiz,Instrumental,239.0,The Dream of Sergei Prokofiev and Waltz — Ergo Phizmiz
14586,014586.mp3,data/raw/fma_small/014/014586.mp3,Music for an Underground Circus,Ergo Phizmiz,Instrumental,260.0,Music for an Underground Circus — Ergo Phizmiz
14588,014588.mp3,data/raw/fma_small/014/014588.mp3,Music To Watch Girls Smash By,Ergo Phizmiz,Instrumental,75.0,Music To Watch Girls Smash By — Ergo Phizmiz
14589,014589.mp3,data/raw/fma_small/014/014589.mp3,Sad Story,Ergo Phizmiz,Instrumental,94.0,Sad Story — Ergo Phizmiz
14590,014590.mp3,data/raw/fma_small/014/014590.mp3,Helen Entrance,Ergo Phizmiz,Instrumental,102.0,Helen Entrance — Ergo Phizmiz
14601,014601.mp3,data/raw/fma_small/014/014601.mp3,(interview),Brahim Fribgane,International,493.0,(interview) — Brahim Fribgane
14602,014602.mp3,data/raw/fma_small/014/014602.mp3,Amazigh,Brahim Fribgane,International,402.0,Amazigh — Brahim Fribgane
14603,014603.mp3,data/raw/fma_small/014/014603.mp3,Sidi Rabi,Brahim Fribgane,International,304.0,Sidi Rabi — Brahim Fribgane
14604,014604.mp3,data/raw/fma_small/014/014604.mp3,Live Improv,Brahim Fribgane,International,332.0,Live Improv — Brahim Fribgane
14653,014653.mp3,data/raw/fma_small/014/014653.mp3,Bad Sign,Brad Sucks,Rock,232.0,Bad Sign — Brad Sucks
14661,014661.mp3,data/raw/fma_small/014/014661.mp3,Re: Your Brains,Jonathan Coulton,Folk,272.0,Re: Your Brains — Jonathan Coulton
14663,014663.mp3,data/raw/fma_small/014/014663.mp3,Coleco Says: How Are You?,Coleco Music,Pop,174.0,Coleco Says: How Are You? — Coleco Music
14684,014684.mp3,data/raw/fma_small/014/014684.mp3,Code Monkey,Jonathan Coulton,Folk,189.0,Code Monkey — Jonathan Coulton
14690,014690.mp3,data/raw/fma_small/014/014690.mp3,Givers,Lucky Dragons,Experimental,215.0,Givers — Lucky Dragons
14693,014693.mp3,data/raw/fma_small/014/014693.mp3,I Feel Fantastic,Jonathan Coulton,Folk,185.0,I Feel Fantastic — Jonathan Coulton
14733,014733.mp3,data/raw/fma_small/014/014733.mp3,Mania,Throwing Muses,Rock,201.0,Mania — Throwing Muses
14734,014734.mp3,data/raw/fma_small/014/014734.mp3,Shark,Throwing Muses,Rock,156.0,Shark — Throwing Muses
14735,014735.mp3,data/raw/fma_small/014/014735.mp3,Start,Throwing Muses,Rock,186.0,Start — Throwing Muses
14736,014736.mp3,data/raw/fma_small/014/014736.mp3,Hazing,Throwing Muses,Rock,214.0,Hazing — Throwing Muses
14737,014737.mp3,data/raw/fma_small/014/014737.mp3,Speed and Sleep,Throwing Muses,Rock,310.0,Speed and Sleep — Throwing Muses
14738,014738.mp3,data/raw/fma_small/014/014738.mp3,Devil's Roof,Throwing Muses,Rock,219.0,Devil's Roof — Throwing Muses
14739,014739.mp3,data/raw/fma_small/014/014739.mp3,Say Goodbye,Throwing Muses,Rock,236.0,Say Goodbye — Throwing Muses
14740,014740.mp3,data/raw/fma_small/014/014740.mp3,Tar Kissers,Throwing Muses,Rock,207.0,Tar Kissers — Throwing Muses
14741,014741.mp3,data/raw/fma_small/014/014741.mp3,Limbo,Throwing Muses,Rock,256.0,Limbo — Throwing Muses
14742,014742.mp3,data/raw/fma_small/014/014742.mp3,Bright Yellow Gun,Throwing Muses,Rock,210.0,Bright Yellow Gun — Throwing Muses
14743,014743.mp3,data/raw/fma_small/014/014743.mp3,Vicky's Box,Throwing Muses,Rock,331.0,Vicky's Box — Throwing Muses
14744,014744.mp3,data/raw/fma_small/014/014744.mp3,Bea,Throwing Muses,Rock,256.0,Bea — Throwing Muses
14745,014745.mp3,data/raw/fma_small/014/014745.mp3,Pearl,Throwing Muses,Rock,316.0,Pearl — Throwing Muses
14809,014809.mp3,data/raw/fma_small/014/014809.mp3,The New Year,Sebastien Duclos,Folk,228.0,The New Year — Sebastien Duclos
14869,014869.mp3,data/raw/fma_small/014/014869.mp3,ukelele,violett,Electronic,401.0,ukelele — violett
15094,015094.mp3,data/raw/fma_small/015/015094.mp3,banjo bird,guitarrorisms,Experimental,188.0,banjo bird — guitarrorisms
15210,015210.mp3,data/raw/fma_small/015/015210.mp3,Go Away,Seven,Hip-Hop,175.0,Go Away — Seven
15464,015464.mp3,data/raw/fma_small/015/015464.mp3,Black Car Blues,Bruce Russell,Experimental,172.0,Black Car Blues — Bruce Russell
15469,015469.mp3,data/raw/fma_small/015/015469.mp3,Dirty Water Dub,Bruce Russell,Experimental,208.0,Dirty Water Dub — Bruce Russell
15471,015471.mp3,data/raw/fma_small/015/015471.mp3,Brakemans Blues,Bruce Russell,Experimental,340.0,Brakemans Blues — Bruce Russell
15475,015475.mp3,data/raw/fma_small/015/015475.mp3,Nigerian Delta Oil Well Blues,Bruce Russell,Experimental,79.0,Nigerian Delta Oil Well Blues — Bruce Russell
15476,015476.mp3,data/raw/fma_small/015/015476.mp3,Wehowsky Loop Blues,Bruce Russell,Experimental,197.0,Wehowsky Loop Blues — Bruce Russell
15487,015487.mp3,data/raw/fma_small/015/015487.mp3,Pranatarthi Haram,Veena Raja Rao and Veena Gopala Rao,International,402.0,Pranatarthi Haram — Veena Raja Rao and Veena Gopala Rao
15488,015488.mp3,data/raw/fma_small/015/015488.mp3,Haratanaya Sree,Veena Kinhal,International,273.0,Haratanaya Sree — Veena Kinhal
